,Epoch,Generator Loss,Discriminator Loss
0,1,-0.9261,0.0977
1,2,-1.259,-0.0664
2,3,-1.7451,0.1064
3,4,-1.7108,0.1277
4,5,-1.888,0.1609
5,6,-2.0545,-0.3633
6,7,-2.0153,-0.1681
7,8,-1.9848,-0.2383
8,9,-1.8703,-0.166
9,10,-2.0084,-0.0921
10,11,-2.1062,0.1924
11,12,-2.3543,0.077
12,13,-2.1627,0.1448
13,14,-2.2828,0.1191
14,15,-2.0506,-0.151
15,16,-2.187,-0.1343
16,17,-2.0317,-0.1388
17,18,-2.1897,-0.0124
18,19,-2.1337,-0.1401
19,20,-2.3509,-0.0324
20,21,-2.2763,-0.1844
21,22,-2.4325,-0.0897
22,23,-2.284,0.1363
23,24,-2.6054,0.2401
24,25,-2.2072,-0.2347
25,26,-2.287,-0.0326
26,27,-2.2092,0.0304
27,28,-2.1765,0.1518
28,29,-2.8054,-0.0106
29,30,-2.8323,0.1107
30,31,-2.5972,0.034
31,32,-2.6742,0.2556
32,33,-2.2015,-0.061
33,34,-2.5992,-0.3565
34,35,-2.7119,0.4299
35,36,-2.1955,0.1934
36,37,-2.5601,-0.1593
37,38,-1.9895,0.206
38,39,-2.3973,0.1543
39,40,-2.3748,0.417
40,41,-2.497,0.0766
41,42,-2.5323,-0.0787
42,43,-2.6771,0.2234
43,44,-2.0939,-0.103
44,45,-2.4481,-0.2524
45,46,-2.3283,-0.0987
46,47,-2.1779,0.0368
47,48,-2.2062,0.0985
48,49,-2.1707,-0.0664
49,50,-2.226,0.1171
50,51,-1.9331,0.2465
51,52,-1.974,0.2131
52,53,-2.61,0.0621
53,54,-2.4234,0.1198
54,55,-2.1856,-0.0186
55,56,-1.9987,-0.1943
56,57,-1.3852,0.0023
57,58,-2.0512,0.288
58,59,-2.1339,0.0637
59,60,-1.7945,-0.3606
60,61,-2.0087,-0.0807
61,62,-1.8473,-0.1711
62,63,-1.8276,0.0073
63,64,-1.8947,-0.4403
64,65,-2.1261,0.4841
65,66,-2.5594,-0.291
66,67,-1.6414,-0.463
67,68,-1.7675,0.2088
68,69,-1.888,1.0109
69,70,-1.8989,0.1647
70,71,-2.1657,0.1906
71,72,-1.7418,0.0195
72,73,-1.8229,0.2838
73,74,-1.7826,-0.159
74,75,-1.515,0.3249
75,76,-1.5997,0.3939
76,77,-1.5961,-0.4903
77,78,-1.3713,-0.1688
78,79,-2.1012,-0.115
79,80,-1.679,-0.5547
80,81,-1.3444,-0.0864
81,82,-0.8387,0.0183
82,83,-1.3642,-0.0379
83,84,-1.5538,0.2081
84,85,-1.6483,-0.235
85,86,-1.3666,0.1174
86,87,-1.4234,-0.2223
87,88,-1.5428,-0.3132
88,89,-0.7953,0.0454
89,90,-1.4357,-0.184
90,91,-0.7249,-0.5289
91,92,-1.0976,-0.1359
92,93,-1.3689,-0.2964
93,94,-1.4014,-0.7977
94,95,-1.2385,-0.4123
95,96,-1.5211,0.093
96,97,-1.6182,0.0238
97,98,-1.8374,0.0216
98,99,-1.6935,0.6638
99,100,-1.4108,-0.1155
100,101,-1.5881,-0.0719
101,102,-1.6299,-0.2529
102,103,-1.2887,-0.6713
103,104,-1.4875,0.3437
104,105,-1.3989,-0.3435
105,106,-1.0676,-0.2677
106,107,-1.2246,0.4057
107,108,-1.4926,-0.0386
108,109,-1.8418,0.0513
109,110,-1.1511,-0.0987
110,111,-0.6053,0.3334
111,112,-1.6451,-0.1934
112,113,-1.8118,0.1105
113,114,-1.998,0.2711
114,115,-2.1781,0.6532
115,116,-1.7933,0.2987
116,117,-1.7558,0.0672
117,118,-2.0091,0.316
118,119,-2.2327,0.075
119,120,-1.926,-0.4823
120,121,-1.3507,-0.4949
121,122,-1.6219,-0.2731
122,123,-1.9114,-0.2793
123,124,-1.7135,-0.1248
124,125,-1.3818,0.1954
125,126,-1.4599,-0.0236
126,127,-0.9798,-0.5891
127,128,-1.8047,-0.1379
128,129,-1.9812,-0.3646
129,130,-1.7144,-0.0868
130,131,-1.4748,0.6847
131,132,-1.1023,-0.0478
132,133,-1.4704,-0.0784
133,134,-1.0049,-0.2219
134,135,-0.86,-0.3653
135,136,-1.7382,-0.1767
136,137,-1.6542,0.3883
137,138,-1.2337,-0.2246
138,139,-0.7498,0.0032
139,140,-1.4571,-0.1329
140,141,-1.599,0.0807
141,142,-1.8878,0.0353
142,143,-1.3245,-0.3264
143,144,-1.1582,0.2764
144,145,-1.0439,0.219
145,146,-1.4389,-0.3657
146,147,-1.1542,0.1027
147,148,-1.723,-0.0845
148,149,-1.3293,-0.3901
149,150,-1.1243,0.2716
150,151,-1.7583,0.1556
151,152,-1.4074,0.0182
152,153,-1.1977,-0.1611
153,154,-2.025,0.167
154,155,-1.327,0.1392
155,156,-2.0992,0.1693
156,157,-1.4919,-0.4809
157,158,-1.315,0.4719
158,159,-1.8226,-0.1313
159,160,-1.4363,0.413
160,161,-1.1771,0.6222
161,162,-1.4019,0.1312
162,163,-1.5933,-0.166
163,164,-1.43,0.0413
164,165,-1.3398,-0.1464
165,166,-0.6753,-0.1926
166,167,-0.8841,-0.1459
167,168,-1.1634,-0.1285
168,169,-1.5249,0.2216
169,170,-1.605,-0.008
170,171,-0.9765,-0.2392
171,172,-0.9531,-0.5225
172,173,-1.6513,-0.0486
173,174,-1.2627,-0.4646
174,175,-1.0922,0.4415
175,176,-1.5638,-0.1003
176,177,-1.0611,0.2255
177,178,-0.9561,0.3737
178,179,-0.7844,0.0202
179,180,-0.8659,-0.0511
180,181,-1.4393,-0.4705
181,182,-1.1164,-0.4918
182,183,-1.0511,0.3629
183,184,-1.6288,0.1457
184,185,-1.5425,-0.3131
185,186,-0.9821,-0.479
186,187,-1.0369,0.1727
187,188,-0.6745,0.0315
188,189,-0.7598,-0.3166
189,190,-0.7096,-0.0689
190,191,-0.9093,0.5664
191,192,-0.0856,-0.1688
192,193,-1.1092,-0.1949
193,194,-0.7397,-0.0901
194,195,-1.7113,-0.2182
195,196,-1.7323,0.0692
196,197,-1.3701,-0.0314
197,198,-1.1612,0.0918
198,199,-0.9594,-0.1448
199,200,-0.6072,0.3848
200,201,-0.8072,-0.0181
201,202,-0.5965,-0.2313
202,203,-1.2288,-0.0621
203,204,-0.8806,-0.0933
204,205,-1.2486,0.1431
205,206,-1.0057,0.4605
206,207,-1.5932,0.0846
207,208,-2.0497,-0.1255
208,209,-1.4789,0.2133
209,210,-1.15,0.0565
210,211,-1.0928,-0.1116
211,212,-1.5562,-0.1579
212,213,-1.1374,0.5477
213,214,-1.1612,-0.118
214,215,-1.7143,-0.523
215,216,-2.0303,-0.3602
216,217,-1.6755,0.1494
217,218,-1.8316,-0.0638
218,219,-2.1547,-0.0859
219,220,-1.5155,-0.0489
220,221,-1.6808,0.3898
221,222,-1.9325,0.1343
222,223,-1.8413,-0.1046
223,224,-1.3824,-0.2445
224,225,-1.0174,-0.3105
225,226,-1.335,-0.0375
226,227,-1.298,-0.4038
227,228,-1.2249,-0.0497
228,229,-1.6468,0.0215
229,230,-1.78,-0.2976
230,231,-1.8249,-0.4135
231,232,-1.2477,-0.219
232,233,-1.5554,0.017
233,234,-0.8516,-0.5986
234,235,-1.2577,-0.1835
235,236,-1.4251,-0.1303
236,237,-1.4978,-0.3898
237,238,-1.8933,-0.4154
238,239,-1.8518,-0.203
239,240,-1.0998,-0.5566
240,241,-1.6133,-0.0231
241,242,-1.6693,0.487
242,243,-1.422,0.0732
243,244,-1.6943,0.1235
244,245,-1.6645,0.1963
245,246,-1.6583,-0.1095
246,247,-1.8325,0.0124
247,248,-1.8025,-0.0425
248,249,-1.786,-0.3818
249,250,-1.9101,-0.0216
250,251,-1.52,0.2399
251,252,-1.0809,0.0545
252,253,-1.5956,-0.2239
253,254,-1.5885,0.0985
254,255,-2.2042,-0.1274
255,256,-2.0185,0.1395
256,257,-2.1353,0.1842
257,258,-1.4888,-0.2507
258,259,-2.0518,-0.0454
259,260,-1.6399,0.0026
260,261,-2.2759,0.0426
261,262,-2.1172,-0.0468
262,263,-1.4897,0.1997
263,264,-1.0639,-0.2274
264,265,-1.6113,-0.1063
265,266,-1.4699,-0.0729
266,267,-1.7012,-0.0212
267,268,-1.8985,0.1181
268,269,-1.4874,-0.2194
269,270,-1.7909,0.0578
270,271,-1.6912,-0.1475
271,272,-1.6128,-0.2327
272,273,-1.0121,-0.2428
273,274,-1.3437,0.4257
274,275,-1.5933,0.0382
275,276,-1.4922,-0.1258
276,277,-1.2971,-0.0477
277,278,-1.2641,0.2613
278,279,-1.1078,-0.0892
279,280,-1.6466,-0.1078
280,281,-1.166,0.1097
281,282,-2.0515,0.0843
282,283,-1.0043,0.1344
283,284,-1.6328,-0.3906
284,285,-2.1697,-0.1208
285,286,-1.8313,-0.1485
286,287,-1.4644,0.3636
287,288,-2.3776,-0.1127
288,289,-1.8285,-0.103
289,290,-1.6981,0.075
290,291,-1.9674,0.0502
291,292,-1.4477,-0.4591
292,293,-1.2561,-0.5331
293,294,-2.1222,0.2132
294,295,-1.1694,-0.0161
295,296,-1.2757,0.0024
296,297,-1.0111,0.164
297,298,-0.8966,0.3619
298,299,-1.353,0.0789
299,300,-0.9026,0.0003
